,DoF,DoF Baseline,chi2,chi2 p-value,chi2 Baseline,CFI,GFI,AGFI,NFI,TLI,RMSEA,AIC,BIC,LogLik
Value,1,6,159.6329652874254,0.0,168.3340429636465,0.02279914680034134,0.05168935245083006,-4.689863885295019,0.05168935245083012,-4.863205119197952,0.8251231285082552,16.635615681304056,47.73350571952338,0.6821921593479718
