category,disaster_code,year,quarter,city,county_fips3,county_name,unit_level,unit_id,n_documents,programs_total,programs_completed,programs_in_progress,programs_cancelled,program_completion_rate,program_duration_quarters_mean,program_duration_quarters_n_obs,sum_budget_usd,sum_obligated_usd,sum_drawdown_usd,sum_expended_usd,admin_activity_count,admin_activity_budget_usd,admin_activity_obligated_usd,admin_activity_drawdown_usd,admin_activity_expended_usd,outcome_persons_total_actual,outcome_persons_total_expected,outcome_households_total_actual,outcome_households_total_expected,severity_rainfall_inches_max,severity_wind_speed_mph_max,sem_signal_count,sem_signal_confidence_mean,admin_staff_count_sum,admin_staff_count_n_obs,admin_payroll_usd_sum,admin_payroll_usd_n_obs,affected_population_persons_sum,affected_population_persons_n_obs,affected_population_households_sum,affected_population_households_n_obs,severity_deaths_count_sum,severity_deaths_count_n_obs,severity_unmet_need_usd_sum,severity_unmet_need_usd_n_obs,ratio_disbursed_to_obligated,ratio_expended_to_disbursed,duration_of_completion,timeliness,progress_rate,signal_density,has_admin_staff_signal,has_admin_payroll_signal,has_deaths_signal,has_unmet_need_signal
2015_Floods,15f,2018,4,. Waterworks Road S Benton Street,249.0,Jim Wells County,city,2015_Floods|15f|. Waterworks Road S Benton Street|249.0,,1,0.0,1.0,0.0,0.0,,0,1000000.0,0.0,1000000.0,15900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0159,,,0.0,,False,False,False,False
2015_Floods,15f,2018,4,Austin,249.0,Jim Wells County,city,2015_Floods|15f|Austin|249.0,,2,0.0,2.0,0.0,0.0,,0,1399580.81,0.0,1371588.81,1371588.81,1.0,27992.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,,False,False,False,False
2015_Floods,15f,2018,4,Fertilize The Project Area,249.0,Jim Wells County,city,2015_Floods|15f|Fertilize The Project Area|249.0,,1,0.0,1.0,0.0,0.0,,0,1000000.0,0.0,1000000.0,15900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0159,,,0.0,,False,False,False,False
2015_Floods,15f,2018,4,Or Replace Manholes,249.0,Jim Wells County,city,2015_Floods|15f|Or Replace Manholes|249.0,,1,0.0,1.0,0.0,0.0,,0,581284.0,13594.5,581284.0,13594.5,,,,,,,,,,,,,,,,,,,,,,,,,,42.75876273492957,0.023387019081894566,,,0.0,,False,False,False,False
2015_Floods,15f,2018,4,Persons,249.0,Jim Wells County,city,2015_Floods|15f|Persons|249.0,,1,0.0,1.0,0.0,0.0,,0,330000.0,6810.0,330000.0,6810.0,,,,,,,,,,,,,,,,,,,,,,,,,,48.458149779735685,0.020636363636363637,,,0.0,,False,False,False,False
2015_Floods,15f,2018,4,Relocating Utilities,249.0,Jim Wells County,city,2015_Floods|15f|Relocating Utilities|249.0,,1,0.0,1.0,0.0,0.0,,0,999000.0,0.0,999000.0,18900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01891891891891892,,,0.0,,False,False,False,False
2015_Floods,15f,2018,4,Subrecipient Shall Clear,249.0,Jim Wells County,city,2015_Floods|15f|Subrecipient Shall Clear|249.0,,1,0.0,1.0,0.0,0.0,,0,890500.0,28050.0,890500.0,28050.0,,,,,,,,,,,,,,,,,,,,,,,,,,31.74688057040998,0.03149915777653004,,,0.0,,False,False,False,False
2015_Floods,15f,2018,4,Subrecipient Shall Excavate Existing Rock Base,249.0,Jim Wells County,city,2015_Floods|15f|Subrecipient Shall Excavate Existing Rock Base|249.0,,1,0.0,1.0,0.0,0.0,,0,249500.0,7128.0,249500.0,7128.0,,,,,,,,,,,,,,,,,,,,,,,,,,35.00280583613917,0.028569138276553108,,,0.0,,False,False,False,False
2015_Floods,15f,2018,4,Subrecipient Shall Install Drainage Pipe Inlets,249.0,Jim Wells County,city,2015_Floods|15f|Subrecipient Shall Install Drainage Pipe Inlets|249.0,,1,0.0,1.0,0.0,0.0,,0,433375.0,0.0,433375.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,False,False,False,False
2015_Floods,15f,2018,4,Subrecipient Shall Install Storm Drainage Pipe,249.0,Jim Wells County,city,2015_Floods|15f|Subrecipient Shall Install Storm Drainage Pipe|249.0,,1,0.0,1.0,0.0,0.0,,0,1000000.0,0.0,1000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,False,False,False,False
2015_Floods,15f,2018,4,Subrecipient Shall Install Storm Sewer System Inlets,249.0,Jim Wells County,city,2015_Floods|15f|Subrecipient Shall Install Storm Sewer System Inlets|249.0,,1,0.0,1.0,0.0,0.0,,0,923191.0,45860.33,923191.0,45860.33,,,,,,,,,,,,,,,,,,,,,,,,,,20.130491865191548,0.04967588505520526,,,0.0,,False,False,False,False
2015_Floods,15f,2018,4,Subrecipient Shall Reconstruct A Lift Station,249.0,Jim Wells County,city,2015_Floods|15f|Subrecipient Shall Reconstruct A Lift Station|249.0,,1,0.0,1.0,0.0,0.0,,0,691500.0,16570.5,691500.0,16570.5,,,,,,,,,,,,,,,,,,,,,,,,,,41.73078663890649,0.023963123644251627,,,0.0,,False,False,False,False
2015_Floods,15f,2018,4,Subrecipient Shall Reconstruct Existing Rock Base,249.0,Jim Wells County,city,2015_Floods|15f|Subrecipient Shall Reconstruct Existing Rock Base|249.0,,1,0.0,1.0,0.0,0.0,,0,357000.0,8448.0,357000.0,8448.0,,,,,,,,,,,,,,,,,,,,,,,,,,42.25852272727273,0.023663865546218486,,,0.0,,False,False,False,False
2015_Floods,15f,2018,4,Subrecipient Shall Remove And Replace Culverts,249.0,Jim Wells County,city,2015_Floods|15f|Subrecipient Shall Remove And Replace Culverts|249.0,,1,0.0,1.0,0.0,0.0,,0,745000.0,28290.0,745000.0,28290.0,,,,,,,,,,,,,,,,,,,,,,,,,,26.334393778720397,0.037973154362416106,,,0.0,,False,False,False,False
2015_Floods,15f,2018,4,Subrecipient Shall Replace Bridges To Fix Structural Damages,185.0,Grimes County,city,2015_Floods|15f|Subrecipient Shall Replace Bridges To Fix Structural Damages|185.0,,1,0.0,1.0,0.0,0.0,,0,866457.0,0.0,866457.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,False,False,False,False
2015_Floods,15f,2018,4,Subrecipient Shall Replace Storm Sewer Culverts,215.0,Hidalgo County,city,2015_Floods|15f|Subrecipient Shall Replace Storm Sewer Culverts|215.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,2932858.0,2932858.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,,False,False,False,False
2015_Floods,15f,2018,4,These Funds May Be Used For The Rehabilitation,489.0,Willacy County,city,2015_Floods|15f|These Funds May Be Used For The Rehabilitation|489.0,,1,0.0,1.0,0.0,0.0,,0,894980.0,0.0,894980.0,19377.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021650763145545152,,,0.0,,False,False,False,False
2015_Floods,15f,2019,4,Acquisition,209.0,Hays County,city,2015_Floods|15f|Acquisition|209.0,,1,0.0,1.0,0.0,0.0,,0,0.0,2836.78,4863345.51,2836.78,,,,,,,,,,,,,,,,,,,,,,,,,,1714.3893816228256,0.0005832980597753172,,,0.0,,False,False,False,False
2015_Floods,15f,2019,4,And Reshaping Of Streambank Protection,209.0,Hays County,city,2015_Floods|15f|And Reshaping Of Streambank Protection|209.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,976106.41,71381.01,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0731283078040641,,,0.0,,False,False,False,False
2015_Floods,15f,2019,4,Apply Asphalt,209.0,Hays County,city,2015_Floods|15f|Apply Asphalt|209.0,,2,0.0,2.0,0.0,0.0,,0,976436.89,4090.71,1966622.71,192870.71,,,,,,,,,,,,,,,,,,,,,,,,,,480.75339244287665,0.09807204453568015,,,0.0,,False,False,False,False
2015_Floods,15f,2019,4,Benton Street,209.0,Hays County,city,2015_Floods|15f|Benton Street|209.0,,1,0.0,1.0,0.0,0.0,,0,1002616.11,16717.91,1002616.11,103028.71,,,,,,,,,,,,,,,,,,,,,,,,,,59.97257492114744,0.10275987885333301,,,0.0,,False,False,False,False
2015_Floods,15f,2019,4,Bridgeport,209.0,Hays County,city,2015_Floods|15f|Bridgeport|209.0,,1,0.0,1.0,0.0,0.0,,0,1001353.96,9475.96,1001353.96,38975.96,,,,,,,,,,,,,,,,,,,,,,,,,,105.67308853139946,0.03892325946361664,,,0.0,,False,False,False,False
2015_Floods,15f,2019,4,Clifton,209.0,Hays County,city,2015_Floods|15f|Clifton|209.0,,1,0.0,1.0,0.0,0.0,,0,897745.07,0.0,897745.07,110952.07,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12358972909759339,,,0.0,,False,False,False,False
2015_Floods,15f,2019,4,Dahme Avenue To Last Manhole,209.0,Hays County,city,2015_Floods|15f|Dahme Avenue To Last Manhole|209.0,,1,0.0,1.0,0.0,0.0,,0,529895.85,0.0,79558.75,79558.75,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,,False,False,False,False
2015_Floods,15f,2019,4,During The Reporting Period,209.0,Hays County,city,2015_Floods|15f|During The Reporting Period|209.0,,3,0.0,3.0,0.0,0.0,,0,3559988.93,175757.67,4557429.7,1453815.23,1.0,3000000.0,173156.29,3000000.0,1377880.83,,,,,,,,,,,,,,,,,,,,,25.930189561570767,0.3189989370543664,,,0.0,,False,False,False,False
2015_Floods,15f,2019,4,Fertilize The Project Area,209.0,Hays County,city,2015_Floods|15f|Fertilize The Project Area|209.0,,1,0.0,1.0,0.0,0.0,,0,1001528.41,1528.41,1001528.41,87817.01,,,,,,,,,,,,,,,,,,,,,,,,,,655.2747037771278,0.0876829944344764,,,0.0,,False,False,False,False
2015_Floods,15f,2019,4,Harris,209.0,Hays County,city,2015_Floods|15f|Harris|209.0,,4,0.0,4.0,0.0,0.0,,0,3452460.62,3275.57,3451398.4699999997,586499.4,,,,,,,,,,,,,,,,,,,,,,,,,,1053.67873988344,0.16993094396312927,,,0.0,,False,False,False,False
2015_Floods,15f,2019,4,However,453.0,Travis County,city,2015_Floods|15f|However|453.0,,1,0.0,1.0,0.0,0.0,,0,1339652.6,409.6,1339652.6,409.6,,,,,,,,,,,,,,,,,,,,,,,,,,3270.63623046875,0.000305750908855027,,,0.0,,False,False,False,False
2015_Floods,15f,2019,4,Install Storm Inlets,209.0,Hays County,city,2015_Floods|15f|Install Storm Inlets|209.0,,1,0.0,1.0,0.0,0.0,,0,311657.2,0.0,311657.2,6143.07,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019710983734693117,,,0.0,,False,False,False,False
2015_Floods,15f,2019,4,Or Replace Manholes,209.0,Hays County,city,2015_Floods|15f|Or Replace Manholes|209.0,,1,0.0,1.0,0.0,0.0,,0,582529.51,173765.26,582529.51,237382.76,,,,,,,,,,,,,,,,,,,,,,,,,,3.3523933955498353,0.40750340699478044,,,0.0,,False,False,False,False
2015_Floods,15f,2019,4,Persons,209.0,Hays County,city,2015_Floods|15f|Persons|209.0,,1,0.0,1.0,0.0,0.0,,0,331795.66,1795.66,331795.66,38670.66,,,,,,,,,,,,,,,,,,,,,,,,,,184.77643874675604,0.1165496257545985,,,0.0,,False,False,False,False
2015_Floods,15f,2019,4,Persons,453.0,Travis County,city,2015_Floods|15f|Persons|453.0,,1,0.0,1.0,0.0,0.0,,0,1017571.0,0.0,1017571.0,1017571.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,,False,False,False,False
2015_Floods,15f,2019,4,Reconstruction,209.0,Hays County,city,2015_Floods|15f|Reconstruction|209.0,,2,0.0,2.0,0.0,0.0,,0,3321225.0300000003,24086.03,3321225.0300000003,1384875.03,,,,,,,,,,,,,,,,,,,,,,,,,,137.89009770393878,0.4169771748347928,,,0.0,,False,False,False,False
2015_Floods,15f,2019,4,Relocating Utilities,209.0,Hays County,city,2015_Floods|15f|Relocating Utilities|209.0,,1,0.0,1.0,0.0,0.0,,0,1000820.2,0.0,1000820.2,143885.2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1437672820752419,,,0.0,,False,False,False,False
2015_Floods,15f,2019,4,Replace Pavement,209.0,Hays County,city,2015_Floods|15f|Replace Pavement|209.0,,1,0.0,1.0,0.0,0.0,,0,61369.93,0.0,61369.93,57788.93,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9416489476197871,,,0.0,,False,False,False,False
2015_Floods,15f,2019,4,Reshape Ditches,209.0,Hays County,city,2015_Floods|15f|Reshape Ditches|209.0,,1,0.0,1.0,0.0,0.0,,0,251277.43,12003.43,251277.43,46129.43,,,,,,,,,,,,,,,,,,,,,,,,,,20.933802254855486,0.1835796792413867,,,0.0,,False,False,False,False
2015_Floods,15f,2019,4,Respectively,489.0,Willacy County,city,2015_Floods|15f|Respectively|489.0,,1,0.0,1.0,0.0,0.0,,0,1931569.63,2919.63,1931569.63,2919.63,,,,,,,,,,,,,,,,,,,,,,,,,,661.5802790079564,0.0015115323593071818,,,0.0,,False,False,False,False
2015_Floods,15f,2019,4,Right-of-way By Removing Damaged Culverts,241.0,Jasper County,city,2015_Floods|15f|Right-of-way By Removing Damaged Culverts|241.0,,2,0.0,2.0,0.0,0.0,,0,1136715.06,113976.88,1136715.06,1062200.26,,,,,,,,,,,,,,,,,,,,,,,,,,9.973207373284827,0.9344472483719887,,,0.0,,False,False,False,False
2015_Floods,15f,2019,4,Services,209.0,Hays County,city,2015_Floods|15f|Services|209.0,,1,0.0,1.0,0.0,0.0,,0,0.0,946.79,422563.43,946.79,,,,,,,,,,,,,,,,,,,,,,,,,,446.311674183293,0.0022405866972444823,,,0.0,,False,False,False,False
2015_Floods,15f,2019,4,Sewer Pipe,209.0,Hays County,city,2015_Floods|15f|Sewer Pipe|209.0,,1,0.0,1.0,0.0,0.0,,0,326688.84,0.0,326688.84,18913.54,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057894662088854944,,,0.0,,False,False,False,False
2015_Floods,15f,2019,4,Slabs,489.0,Willacy County,city,2015_Floods|15f|Slabs|489.0,,1,0.0,1.0,0.0,0.0,,0,0.0,2447.92,997947.92,53747.92,,,,,,,,,,,,,,,,,,,,,,,,,,407.67178665969476,0.0538584418313132,,,0.0,,False,False,False,False
2015_Floods,15f,2019,4,Subrecipient Must Ensure That,209.0,Hays County,city,2015_Floods|15f|Subrecipient Must Ensure That|209.0,,1,0.0,1.0,0.0,0.0,,0,1749365.26,2233.42,1749365.26,2233.42,,,,,,,,,,,,,,,,,,,,,,,,,,783.2674821574088,0.0012767030711470743,,,0.0,,False,False,False,False
2015_Floods,15f,2019,4,Subrecipient Must Ensure That,215.0,Hidalgo County,city,2015_Floods|15f|Subrecipient Must Ensure That|215.0,,1,0.0,1.0,0.0,0.0,,0,2116085.4,2245.4,2116085.4,2245.4,,,,,,,,,,,,,,,,,,,,,,,,,,942.4091030551349,0.0010611102935637665,,,0.0,,False,False,False,False
2015_Floods,15f,2019,4,Subrecipient Must Ensure That Upon Completion,209.0,Hays County,city,2015_Floods|15f|Subrecipient Must Ensure That Upon Completion|209.0,,1,0.0,1.0,0.0,0.0,,0,627331.62,0.0,627331.62,693.62,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011056672067637848,,,0.0,,False,False,False,False
2015_Floods,15f,2019,4,Subrecipient Shall Clear,249.0,Jim Wells County,city,2015_Floods|15f|Subrecipient Shall Clear|249.0,,1,0.0,1.0,0.0,0.0,,0,892041.36,1541.36,29591.36,29591.36,,,,,,,,,,,,,,,,,,,,,,,,,,19.198214563761873,1.0,,,0.0,,False,False,False,False
2015_Floods,15f,2019,4,Subrecipient Shall Excavate New Channel,209.0,Hays County,city,2015_Floods|15f|Subrecipient Shall Excavate New Channel|209.0,,1,0.0,1.0,0.0,0.0,,0,430728.22,351.22,430728.22,351.22,,,,,,,,,,,,,,,,,,,,,,,,,,1226.3772564204771,0.0008154097727796893,,,0.0,,False,False,False,False
2015_Floods,15f,2019,4,Subrecipient Shall Install Concrete Curb And Gutter,209.0,Hays County,city,2015_Floods|15f|Subrecipient Shall Install Concrete Curb And Gutter|209.0,,1,0.0,1.0,0.0,0.0,,0,512625.44,0.0,512625.44,61535.44,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12003977016825385,,,0.0,,False,False,False,False
2015_Floods,15f,2019,4,Subrecipient Shall Install Culverts And Headwalls,209.0,Hays County,city,2015_Floods|15f|Subrecipient Shall Install Culverts And Headwalls|209.0,,1,0.0,1.0,0.0,0.0,,0,332542.66,0.0,332542.66,43059.44,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12948546210582426,,,0.0,,False,False,False,False
2015_Floods,15f,2019,4,Subrecipient Shall Install Drainage Pipe Inlets,209.0,Hays County,city,2015_Floods|15f|Subrecipient Shall Install Drainage Pipe Inlets|209.0,,1,0.0,1.0,0.0,0.0,,0,435645.23,29088.67,435645.23,29088.67,,,,,,,,,,,,,,,,,,,,,,,,,,14.976457500463239,0.06677146447810298,,,0.0,,False,False,False,False
2015_Floods,15f,2019,4,Subrecipient Shall Install Pipe,209.0,Hays County,city,2015_Floods|15f|Subrecipient Shall Install Pipe|209.0,,1,0.0,1.0,0.0,0.0,,0,236074.36,10027.92,236074.36,10027.92,,,,,,,,,,,,,,,,,,,,,,,,,,23.54170755251338,0.042477802333129276,,,0.0,,False,False,False,False
2015_Floods,15f,2019,4,Subrecipient Shall Install Storm Drainage Pipe,209.0,Hays County,city,2015_Floods|15f|Subrecipient Shall Install Storm Drainage Pipe|209.0,,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,1003824.77,36824.77,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036684460376485824,,,0.0,,False,False,False,False
2015_Floods,15f,2019,4,Subrecipient Shall Install Storm Sewer Culverts,489.0,Willacy County,city,2015_Floods|15f|Subrecipient Shall Install Storm Sewer Culverts|489.0,,1,0.0,1.0,0.0,0.0,,0,410646.2,185051.2,410646.2,236631.2,,,,,,,,,,,,,,,,,,,,,,,,,,2.2190950396430824,0.5762410561695201,,,0.0,,False,False,False,False
2015_Floods,15f,2019,4,Subrecipient Shall Install Storm Sewer System Inlets,209.0,Hays County,city,2015_Floods|15f|Subrecipient Shall Install Storm Sewer System Inlets|209.0,,1,0.0,1.0,0.0,0.0,,0,925502.93,0.0,925502.93,112906.93,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12199521615777055,,,0.0,,False,False,False,False
2015_Floods,15f,2019,4,Subrecipient Shall Reconstruct A Lift Station,209.0,Hays County,city,2015_Floods|15f|Subrecipient Shall Reconstruct A Lift Station|209.0,,1,0.0,1.0,0.0,0.0,,0,693377.89,1877.89,693377.89,77392.59,,,,,,,,,,,,,,,,,,,,,,,,,,369.2324310795627,0.11161675489825612,,,0.0,,False,False,False,False
2015_Floods,15f,2019,4,Subrecipient Shall Reconstruct Existing Rock Base,209.0,Hays County,city,2015_Floods|15f|Subrecipient Shall Reconstruct Existing Rock Base|209.0,,1,0.0,1.0,0.0,0.0,,0,357823.32,0.0,357823.32,55517.32,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15515288383104822,,,0.0,,False,False,False,False
2015_Floods,15f,2019,4,Subrecipient Shall Remove And Install Storm Sewer Pipes,209.0,Hays County,city,2015_Floods|15f|Subrecipient Shall Remove And Install Storm Sewer Pipes|209.0,,1,0.0,1.0,0.0,0.0,,0,995962.67,446584.29,995962.67,687959.79,,,,,,,,,,,,,,,,,,,,,,,,,,2.230178473138856,0.6907485699238105,,,0.0,,False,False,False,False
2015_Floods,15f,2019,4,Subrecipient Shall Remove And Replace Culverts,249.0,Jim Wells County,city,2015_Floods|15f|Subrecipient Shall Remove And Replace Culverts|249.0,,1,0.0,1.0,0.0,0.0,,0,746039.87,1039.87,746039.87,29329.87,,,,,,,,,,,,,,,,,,,,,,,,,,717.4357083096926,0.039314078482159405,,,0.0,,False,False,False,False
2015_Floods,15f,2019,4,Subrecipient Shall Remove And Replace Curb And Gutter,209.0,Hays County,city,2015_Floods|15f|Subrecipient Shall Remove And Replace Curb And Gutter|209.0,,1,0.0,1.0,0.0,0.0,,0,580614.36,614.36,580614.36,56256.69,,,,,,,,,,,,,,,,,,,,,,,,,,945.0718796796666,0.0968916614463342,,,0.0,,False,False,False,False
2015_Floods,15f,2019,4,Subrecipient Shall Remove And Replace Storm Sewer Pipes,209.0,Hays County,city,2015_Floods|15f|Subrecipient Shall Remove And Replace Storm Sewer Pipes|209.0,,1,0.0,1.0,0.0,0.0,,0,252034.0,0.0,252034.0,252034.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,,False,False,False,False
2015_Floods,15f,2019,4,Subrecipient Shall Replace Bridges To Fix Structural Damages,185.0,Grimes County,city,2015_Floods|15f|Subrecipient Shall Replace Bridges To Fix Structural Damages|185.0,,1,0.0,1.0,0.0,0.0,,0,867881.92,1424.92,867881.92,39586.52,,,,,,,,,,,,,,,,,,,,,,,,,,609.0741374954383,0.045612794883432985,,,0.0,,False,False,False,False
2015_Floods,15f,2019,4,Subrecipient Shall Replace Pavement,209.0,Hays County,city,2015_Floods|15f|Subrecipient Shall Replace Pavement|209.0,,1,0.0,1.0,0.0,0.0,,0,5007740.47,4734.47,5007740.47,43847.02,,,,,,,,,,,,,,,,,,,,,,,,,,1057.7193371169317,0.00875584912250854,,,0.0,,False,False,False,False
2015_Floods,15f,2019,4,Subrecipient Shall Replace Storm Sewer Culverts,209.0,Hays County,city,2015_Floods|15f|Subrecipient Shall Replace Storm Sewer Culverts|209.0,,1,0.0,1.0,0.0,0.0,,0,950835.05,2535.05,950835.05,51410.05,,,,,,,,,,,,,,,,,,,,,,,,,,375.0754620224453,0.05406831605545042,,,0.0,,False,False,False,False
2015_Floods,15f,2019,4,Subrecipient Shall Replace Storm Sewer Culverts,215.0,Hidalgo County,city,2015_Floods|15f|Subrecipient Shall Replace Storm Sewer Culverts|215.0,,1,0.0,1.0,0.0,0.0,,0,4588560.49,316333.29,4588560.49,637548.67,,,,,,,,,,,,,,,,,,,,,,,,,,14.505461913287725,0.1389430675239938,,,0.0,,False,False,False,False
2015_Floods,15f,2019,4,Subrecipient Shall Shape And Grade Ditches,209.0,Hays County,city,2015_Floods|15f|Subrecipient Shall Shape And Grade Ditches|209.0,,1,0.0,1.0,0.0,0.0,,0,673653.5,35353.5,673653.5,35353.5,,,,,,,,,,,,,,,,,,,,,,,,,,19.054789483360913,0.05248024392361949,,,0.0,,False,False,False,False
2015_Floods,15f,2019,4,The Subrecipient Will Provide Homeowner Repair,351.0,Newton County,city,2015_Floods|15f|The Subrecipient Will Provide Homeowner Repair|351.0,,2,0.0,2.0,0.0,0.0,,0,1962916.97,5886.86,3925886.86,5886.86,,,,,,,,,,,,,,,,,,,,,,,,,,666.8897952388879,0.0014994981286852469,,,0.0,,False,False,False,False
2015_Floods,15f,2019,4,These Funds May Be Used For The Rehabilitation,489.0,Willacy County,city,2015_Floods|15f|These Funds May Be Used For The Rehabilitation|489.0,,2,0.0,2.0,0.0,0.0,,0,1989313.41,256.7,1989313.41,513.41,,,,,,,,,,,,,,,,,,,,,,,,,,7749.565290222049,0.0002580840190485621,,,0.0,,False,False,False,False
2015_Floods,15f,2019,4,Wells,209.0,Hays County,city,2015_Floods|15f|Wells|209.0,,1,0.0,1.0,0.0,0.0,,0,991386.68,0.0,991386.68,117892.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11891626383360325,,,0.0,,False,False,False,False
2015_Floods,15f,2020,1,Acquisition,209.0,Hays County,city,2015_Floods|15f|Acquisition|209.0,,2,0.0,2.0,0.0,0.0,,0,5867543.04,15029.99,5867543.04,56842.73,,,,,,,,,,,,,,,,,,,,,,,,,,390.38901822289967,0.00968765454509559,,,0.0,,False,False,False,False
2015_Floods,15f,2020,1,And Reshaping Of Streambank Protection,209.0,Hays County,city,2015_Floods|15f|And Reshaping Of Streambank Protection|209.0,,1,0.0,1.0,0.0,0.0,,0,976201.8,0.0,976201.8,71476.4,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0732188774902894,,,0.0,,False,False,False,False
2015_Floods,15f,2020,1,Apply Asphalt,209.0,Hays County,city,2015_Floods|15f|Apply Asphalt|209.0,,2,0.0,2.0,0.0,0.0,,0,1967449.84,0.0,1967449.84,1202779.17,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6113391790461097,,,0.0,,False,False,False,False
2015_Floods,15f,2020,1,Austin,209.0,Hays County,city,2015_Floods|15f|Austin|209.0,,1,0.0,1.0,0.0,0.0,,0,1371588.81,0.0,1371588.81,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,False,False,False,False
2015_Floods,15f,2020,1,Benton Street,209.0,Hays County,city,2015_Floods|15f|Benton Street|209.0,,1,0.0,1.0,0.0,0.0,,0,1003677.37,1061.26,1003677.37,104089.97,,,,,,,,,,,,,,,,,,,,,,,,,,945.7412603885947,0.1037085951235505,,,0.0,,False,False,False,False
2015_Floods,15f,2020,1,Clifton,209.0,Hays County,city,2015_Floods|15f|Clifton|209.0,,1,0.0,1.0,0.0,0.0,,0,898414.32,0.0,898414.32,111325.36,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12391316291574694,,,0.0,,False,False,False,False
2015_Floods,15f,2020,1,Dahme Avenue To Last Manhole,209.0,Hays County,city,2015_Floods|15f|Dahme Avenue To Last Manhole|209.0,,1,0.0,1.0,0.0,0.0,,0,529942.82,0.0,529942.82,79605.72,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15021567798578725,,,0.0,,False,False,False,False
2015_Floods,15f,2020,1,During The Reporting Period,209.0,Hays County,city,2015_Floods|15f|During The Reporting Period|209.0,,2,0.0,2.0,0.0,0.0,,0,1558494.44,220.08,1558494.44,601678.85,,,,,,,,,,,,,,,,,,,,,,,,,,7081.490548891312,0.3860641620254994,,,0.0,,False,False,False,False
2015_Floods,15f,2020,1,Fertilize The Project Area,209.0,Hays County,city,2015_Floods|15f|Fertilize The Project Area|209.0,,1,0.0,1.0,0.0,0.0,,0,1002171.84,0.0,1002171.84,88460.44,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08826873443181162,,,0.0,,False,False,False,False
2015_Floods,15f,2020,1,Harris,209.0,Hays County,city,2015_Floods|15f|Harris|209.0,,3,0.0,3.0,0.0,0.0,,0,1868062.15,0.0,1868062.15,602743.26,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32265696299237157,,,0.0,,False,False,False,False
2015_Floods,15f,2020,1,However,209.0,Hays County,city,2015_Floods|15f|However|209.0,,2,0.0,2.0,0.0,0.0,,0,600012.87,7200.0,600012.87,7213.11,,,,,,,,,,,,,,,,,,,,,,,,,,83.33512083333333,0.012021592136848664,,,0.0,,False,False,False,False
2015_Floods,15f,2020,1,However,453.0,Travis County,city,2015_Floods|15f|However|453.0,,1,0.0,1.0,0.0,0.0,,0,1340529.71,484.14,1340529.71,893.74,,,,,,,,,,,,,,,,,,,,,,,,,,2768.8885652910317,0.0006667065961559331,,,0.0,,False,False,False,False
2015_Floods,15f,2020,1,Install Storm Inlets,209.0,Hays County,city,2015_Floods|15f|Install Storm Inlets|209.0,,1,0.0,1.0,0.0,0.0,,0,312177.7,0.0,312177.7,6612.7,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021182486769554646,,,0.0,,False,False,False,False
2015_Floods,15f,2020,1,Or Replace Manholes,209.0,Hays County,city,2015_Floods|15f|Or Replace Manholes|209.0,,1,0.0,1.0,0.0,0.0,,0,582797.47,0.0,582797.47,307594.47,,,,,,,,,,,,,,,,,,,,,,,,,,,0.527789645346264,,,0.0,,False,False,False,False
