category,disaster_code,year,quarter,unit_level,unit_id,n_documents,programs_total,programs_completed,programs_in_progress,programs_cancelled,program_completion_rate,program_duration_quarters_mean,program_duration_quarters_n_obs,sum_budget_usd,sum_obligated_usd,sum_drawdown_usd,sum_expended_usd,admin_activity_count,admin_activity_budget_usd,admin_activity_obligated_usd,admin_activity_drawdown_usd,admin_activity_expended_usd,outcome_persons_total_actual,outcome_persons_total_expected,outcome_households_total_actual,outcome_households_total_expected,severity_rainfall_inches_max,severity_wind_speed_mph_max,sem_signal_count,sem_signal_confidence_mean,admin_staff_count_sum,admin_staff_count_n_obs,admin_payroll_usd_sum,admin_payroll_usd_n_obs,affected_population_persons_sum,affected_population_persons_n_obs,affected_population_households_sum,affected_population_households_n_obs,severity_deaths_count_sum,severity_deaths_count_n_obs,severity_unmet_need_usd_sum,severity_unmet_need_usd_n_obs,ratio_disbursed_to_obligated,ratio_expended_to_disbursed,duration_of_completion,timeliness,progress_rate,signal_density,spending_cv,completion_pct,has_admin_staff_signal,has_admin_payroll_signal,has_deaths_signal,has_unmet_need_signal
Harvey_57M_ActionPlan,hh57m,2022,3,disaster,Harvey_57M_ActionPlan|hh57m,1,16.0,0.0,16.0,0.0,0.0,,0.0,24859728.0,0.0,0.0,0.0,1.0,2890000.0,0.0,0.0,0.0,,,,,,150.0,,,,,,,,,,,,,,,,,,,0.0,,,0.0,False,False,False,False
Harvey_57M_ActionPlan,hh57m,2022,4,disaster,Harvey_57M_ActionPlan|hh57m,1,17.0,0.0,17.0,0.0,0.0,,0.0,12078372.84,0.0,0.0,0.0,1.0,2890000.0,0.0,0.0,0.0,,,,,,150.0,,,,,,,,,,,,,,,,,,,0.0,,,0.0,False,False,False,False
Harvey_57M_ActionPlan,hh57m,2023,1,disaster,Harvey_57M_ActionPlan|hh57m,1,18.0,0.0,17.0,0.0,0.0,,0.0,12078372.84,0.0,0.0,0.0,1.0,2890000.0,0.0,0.0,0.0,,,,,,150.0,,,,,,,,,,,,,,,,,,,0.0,,,0.0,False,False,False,False
Harvey_57M_ActionPlan,hh57m,2023,2,disaster,Harvey_57M_ActionPlan|hh57m,1,16.0,0.0,16.0,0.0,0.0,,0.0,16490600.0,0.0,0.0,0.0,1.0,2890000.0,0.0,0.0,0.0,,,,,,150.0,,,,,,,,,,,,,,,,,,,0.0,,,0.0,False,False,False,False
Harvey_57M_ActionPlan,hh57m,2023,3,disaster,Harvey_57M_ActionPlan|hh57m,1,16.0,0.0,16.0,0.0,0.0,,0.0,16490600.0,0.0,0.0,0.0,1.0,2890000.0,0.0,0.0,0.0,,,,,,150.0,,,,,,,,,,,,,,,,,,,0.0,,,0.0,False,False,False,False
Harvey_57M_ActionPlan,hh57m,2023,4,disaster,Harvey_57M_ActionPlan|hh57m,1,16.0,0.0,16.0,0.0,0.0,,0.0,5180797.93,0.0,0.0,0.0,1.0,2890000.0,0.0,0.0,0.0,,,,,,150.0,,,,,,,,,,,,,,,,,,,0.0,,,0.0,False,False,False,False
Harvey_57M_ActionPlan,hh57m,2024,1,disaster,Harvey_57M_ActionPlan|hh57m,1,16.0,0.0,16.0,0.0,0.0,,0.0,13520830.35,0.0,0.0,0.0,1.0,2890000.0,0.0,0.0,0.0,,,,,,150.0,,,,,,,,,,,,,,,,,,,0.0,,,0.0,False,False,False,False
Harvey_57M_ActionPlan,hh57m,2024,2,disaster,Harvey_57M_ActionPlan|hh57m,1,16.0,0.0,16.0,0.0,0.0,,0.0,13514127.79,0.0,0.0,0.0,1.0,2890000.0,0.0,0.0,0.0,,,,,,150.0,,,,,,,,,,,,,,,,,,,0.0,,,0.0,False,False,False,False
Harvey_57M_ActionPlan,hh57m,2024,3,disaster,Harvey_57M_ActionPlan|hh57m,1,16.0,0.0,16.0,0.0,0.0,,0.0,13510932.79,0.0,0.0,0.0,1.0,2890000.0,0.0,0.0,0.0,,,,,,150.0,,,,,,,,,,,,,,,,,,,0.0,,,0.0,False,False,False,False
Harvey_57M_ActionPlan,hh57m,2024,4,disaster,Harvey_57M_ActionPlan|hh57m,1,34.0,0.0,16.0,18.0,0.0,,0.0,13510932.79,0.0,0.0,0.0,4.0,2890000.0,0.0,0.0,0.0,,,,,,150.0,,,,,,,,,,,,,,,,,,,0.0,,,0.0,False,False,False,False
Harvey_57M_ActionPlan,hh57m,2025,1,disaster,Harvey_57M_ActionPlan|hh57m,1,34.0,0.0,16.0,18.0,0.0,,0.0,4223749.25,0.0,0.0,0.0,4.0,2890000.0,0.0,0.0,0.0,,,,,,150.0,,,,,,,,,,,,,,,,,,,0.0,,,0.0,False,False,False,False
Harvey_57M_ActionPlan,hh57m,2025,2,disaster,Harvey_57M_ActionPlan|hh57m,1,34.0,0.0,16.0,18.0,0.0,,0.0,13742488.12,0.0,0.0,0.0,4.0,2890000.0,0.0,0.0,0.0,,,,,,150.0,,,,,,,,,,,,,,,,,,,0.0,,,0.0,False,False,False,False
Harvey_57M_ActionPlan,hh57m,2025,3,disaster,Harvey_57M_ActionPlan|hh57m,1,34.0,0.0,16.0,18.0,0.0,,0.0,13742488.12,0.0,0.0,0.0,4.0,2890000.0,0.0,0.0,0.0,,,,,,150.0,,,,,,,,,,,,,,,,,,,0.0,,,0.0,False,False,False,False
Harvey_57M_ActionPlan,hh57m,2025,4,disaster,Harvey_57M_ActionPlan|hh57m,1,34.0,0.0,16.0,18.0,0.0,,0.0,13739612.9,0.0,0.0,0.0,4.0,2890000.0,0.0,0.0,0.0,,,,,,150.0,,,,,,,,,,,,,,,,,,,0.0,,,0.0,False,False,False,False
Harvey_57M_ActionPlan,hh57m-ap,2019,4,disaster,Harvey_57M_ActionPlan|hh57m-ap,1,11.0,0.0,5.0,6.0,0.0,,0.0,30425920.0,0.0,30425920.0,0.0,4.0,0.0,0.0,0.0,0.0,,,,,,150.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,False,False,False,False
Harvey_57M_ActionPlan,hh57m-ap,2020,1,disaster,Harvey_57M_ActionPlan|hh57m-ap,1,9.0,0.0,4.0,5.0,0.0,14.625,8.0,44334912.0,0.0,43465600.0,0.0,3.0,869312.0,0.0,0.0,0.0,,,,,,150.0,,,,,,,,,,,,,,,,0.0,14.625,0.06837606837606838,0.0,,,0.0,False,False,False,False
Harvey_57M_ActionPlan,hh57m-ap,2020,2,disaster,Harvey_57M_ActionPlan|hh57m-ap,1,11.0,0.0,4.0,7.0,0.0,,0.0,43465600.0,0.0,43465600.0,0.0,4.0,0.0,0.0,0.0,0.0,,,,,,150.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,False,False,False,False
Harvey_57M_ActionPlan,hh57m-ap,2021,2,disaster,Harvey_57M_ActionPlan|hh57m-ap,1,30.0,0.0,19.0,11.0,0.0,,0.0,56930688.0,0.0,43465600.0,0.0,4.0,2020688.0,0.0,0.0,0.0,,,,,,150.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,False,False,False,False
Harvey_57M_ActionPlan,hh57m-ap,2021,3,disaster,Harvey_57M_ActionPlan|hh57m-ap,1,29.0,0.0,15.0,14.0,0.0,,0.0,35531128.0,0.0,22329728.0,0.0,4.0,2890000.0,0.0,0.0,0.0,,,,,,150.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,False,False,False,False
Harvey_57M_ActionPlan,hh57m-ap,2021,4,disaster,Harvey_57M_ActionPlan|hh57m-ap,1,29.0,0.0,15.0,14.0,0.0,,0.0,35531128.0,0.0,22329728.0,0.0,4.0,2890000.0,0.0,0.0,0.0,,,,,,150.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,False,False,False,False
Harvey_57M_ActionPlan,hh57m-ap,2022,1,disaster,Harvey_57M_ActionPlan|hh57m-ap,1,17.0,0.0,17.0,0.0,0.0,,0.0,35531128.0,0.0,21954728.0,0.0,2.0,2890000.0,0.0,0.0,0.0,,,,,,150.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,False,False,False,False
Harvey_57M_ActionPlan,hh57m-ap,2022,2,disaster,Harvey_57M_ActionPlan|hh57m-ap,1,16.0,0.0,16.0,0.0,0.0,,0.0,35531128.0,0.0,22129728.0,0.0,1.0,2890000.0,0.0,0.0,0.0,,,,,,150.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,False,False,False,False
Harvey_57M_Performance,hh57m,2018,3,disaster,Harvey_57M_Performance|hh57m,1,3.0,0.0,3.0,0.0,0.0,,0.0,2890000.0,0.0,289000.0,289000.0,2.0,2890000.0,0.0,289000.0,289000.0,,,,,,150.0,,,,,,,,,,,,,,,,1.0,,,0.0,,1.7243819280381745,0.0,False,False,False,False
Harvey_57M_Performance,hh57m,2018,4,disaster,Harvey_57M_Performance|hh57m,1,3.0,0.0,3.0,0.0,0.0,,0.0,45486288.0,0.0,43754600.0,42599553.06,2.0,2890000.0,0.0,1158312.0,3265.06,,,,,,150.0,,,,,,,,,,,,,,,,0.9736017026781185,,,0.0,,1.7243819280381745,0.0,False,False,False,False
Harvey_57M_Performance,hh57m,2019,2,disaster,Harvey_57M_Performance|hh57m,1,9.0,0.0,9.0,0.0,0.0,,0.0,13761678.0,453398.78,50307339.69,11612905.3,2.0,2890000.0,25026.22,1738624.0,1756714.22,,,,,,150.0,,,,,,,,,,,,,,,110.9560543810903,0.23083918512805782,,,0.0,,1.7243819280381745,0.0,False,False,False,False
Harvey_57M_Performance,hh57m,2019,3,disaster,Harvey_57M_Performance|hh57m,1,4.0,0.0,4.0,0.0,0.0,,0.0,45486288.0,1489382.96,46975670.96,15590195.21,1.0,2020688.0,0.0,2020688.0,1061132.25,,,,,,150.0,,,,,,,,,,,,,,,31.540357464543572,0.33187807414768217,,,0.0,,1.7243819280381745,0.0,False,False,False,False
Harvey_57M_Performance,hh57m,2019,4,disaster,Harvey_57M_Performance|hh57m,1,4.0,0.0,4.0,0.0,0.0,,0.0,33315920.0,292427.89999999997,44760320.0,3837698.46,2.0,2890000.0,292427.89999999997,2890000.0,863750.33,,,,,,150.0,,,,,,,,,,,,,,,153.0644647791815,0.08573885217978781,,,0.0,,1.7243819280381745,0.0,False,False,False,False
Harvey_57M_Performance,hh57m,2020,1,disaster,Harvey_57M_Performance|hh57m,1,4.0,0.0,4.0,0.0,0.0,,0.0,57800000.0,797300.0,57800000.0,6636618.25,2.0,2890000.0,797300.0,2890000.0,66450.33,,,87.0,210.0,,150.0,,,,,,,,,,,,,,,72.49466950959489,0.11482038494809689,,,0.0,,1.7243819280381745,0.0,False,False,False,False
Harvey_57M_Performance,hh57m,2020,2,disaster,Harvey_57M_Performance|hh57m,1,4.0,0.0,4.0,0.0,0.0,,0.0,2890000.0,2006019.07,57800000.0,8158346724291.08,2.0,2890000.0,71055.87,2890000.0,137506.19999999998,,,87.0,210.0,,150.0,,,,,,,,,,,,,,,28.813285409096334,141147.8672022678,,,0.0,,1.7243819280381745,0.0,False,False,False,False
Harvey_57M_Performance,hh57m,2020,3,disaster,Harvey_57M_Performance|hh57m,1,4.0,0.0,4.0,0.0,0.0,,0.0,57800000.0,0.0,57800000.0,10965857.260000002,2.0,2890000.0,0.0,2890000.0,137506.21,,,87.0,210.0,,150.0,,,,,,,,,,,,,,,,0.18972071384083047,,,0.0,,1.7243819280381745,0.0,False,False,False,False
Harvey_57M_Performance,hh57m,2020,4,disaster,Harvey_57M_Performance|hh57m,1,2.0,0.0,2.0,0.0,0.0,,0.0,2020688.0,27570.43,13465088.0,10212029.76,1.0,2020688.0,24099.96,2020688.0,32192.24,,,87.0,210.0,,150.0,,,,,,,,,,,,,,,488.38875563420663,0.7584079480208373,,,0.0,,1.7243819280381745,0.0,False,False,False,False
Harvey_57M_Performance,hh57m,2021,1,disaster,Harvey_57M_Performance|hh57m,1,2.0,0.0,2.0,0.0,0.0,,0.0,2020688.0,868554.76,13465088.0,11080584.52,1.0,2020688.0,2154.67,2020688.0,34346.91,,,,,,150.0,,,,,,,,,,,,,,,15.502865933288996,0.8229121502956386,,,0.0,,1.7243819280381745,0.0,False,False,False,False
Harvey_57M_Performance,hh57m,2021,2,disaster,Harvey_57M_Performance|hh57m,1,2.0,0.0,2.0,0.0,0.0,,0.0,2020688.0,0.0,13465088.0,12123786.93,1.0,2020688.0,0.0,2020688.0,775867.46,,,0.0,210.0,,150.0,,,,,,,,,,,,,,,,0.9003867579625175,,,0.0,,1.7243819280381745,0.0,False,False,False,False
Harvey_57M_Performance,hh57m,2021,3,disaster,Harvey_57M_Performance|hh57m,1,17.0,0.0,17.0,0.0,0.0,,0.0,30683765.09,5860.54,38322309.07,50153940.54,2.0,2890000.0,0.0,1950801.43,2726668.89,,,0.0,210.0,,150.0,,,,,,,,,,,,,,,6539.040612298525,1.3087400461279146,,,0.0,,1.7243819280381745,0.0,False,False,False,False
Harvey_57M_Performance,hh57m,2021,4,disaster,Harvey_57M_Performance|hh57m,1,2.0,0.0,2.0,0.0,0.0,,0.0,78000.0,5521.53,11444400.0,11359301.54,,,,,,,,0.0,210.0,,150.0,,,,,,,,,,,,,,,2072.6863749721547,0.9925641833560518,,,0.0,,1.7243819280381745,0.0,False,False,False,False
Harvey_57M_Performance,hh57m,2022,1,disaster,Harvey_57M_Performance|hh57m,1,6.0,0.0,6.0,0.0,0.0,,0.0,3769686.66,0.0,29147717.2,12278282.45,1.0,129413.93,0.0,129413.93,129413.93,,,,,,150.0,2.0,0.9,,,2662.56,2.0,,,,,,,,,,0.42124336412870095,,,0.0,2.0,1.7243819280381745,0.0,False,True,False,False
Harvey_57M_Performance,hh57m,2022,2,disaster,Harvey_57M_Performance|hh57m,1,6.0,0.0,6.0,0.0,0.0,,0.0,6530272.73,0.0,31924252.51,3027262708852.31,1.0,2890000.0,0.0,2890000.0,1985992520000.0,,,,,,150.0,,,,,,,,,,,,,,,,94826.42413957995,,,0.0,,1.7243819280381745,0.0,False,False,False,False
Harvey_57M_Performance,hh57m,2022,3,disaster,Harvey_57M_Performance|hh57m,1,6.0,0.0,6.0,0.0,0.0,,0.0,6530272.73,0.0,31935406.06,1081749074740.4,1.0,2890000.0,0.0,2890000.0,1988758.21,,,,,,150.0,,,,,,,,,,,,,,,,33873.0333570213,,,0.0,,1.7243819280381745,0.0,False,False,False,False
Harvey_57M_Performance,hh57m,2022,4,disaster,Harvey_57M_Performance|hh57m,1,17.0,0.0,17.0,0.0,0.0,,0.0,32242907.64,0.0,42759671.63,1135238769570.5898,1.0,2890000.0,0.0,2890000.0,1988758.21,,,,,,150.0,,,,,,,,,,,,,,,,26549.28642562613,,,0.0,,1.7243819280381745,0.0,False,False,False,False
Harvey_57M_Performance,hh57m,2023,1,disaster,Harvey_57M_Performance|hh57m,1,13.0,0.0,12.0,0.0,0.0,,0.0,31235480.0,0.0,25455350.33,1988533692422.56,1.0,2890000.0,0.0,2890000.0,1988517810000.0,,,,,,150.0,,,,,,,,,,,,,,,,78118.496372804,,,0.0,,1.7243819280381745,0.0,False,False,False,False
Harvey_57M_Performance,hh57m,2023,2,disaster,Harvey_57M_Performance|hh57m,1,13.0,0.0,13.0,0.0,0.0,,0.0,20008298.0,0.0,12499196.52,13010828.51,,,,,,,,,,,150.0,,,,,,,,,,,,,,,,1.0409331903199808,,,0.0,,1.7243819280381745,0.0,False,False,False,False
Harvey_57M_Performance,hh57m,2023,3,disaster,Harvey_57M_Performance|hh57m,1,15.0,0.0,15.0,0.0,0.0,,0.0,48064698.0,0.0,52287360.59,44170131.76,,,,,,,,,,,150.0,,,,,,,,,,,,,,,,0.8447573421490999,,,0.0,,1.7243819280381745,0.0,False,False,False,False
Harvey_57M_Performance,hh57m,2024,1,disaster,Harvey_57M_Performance|hh57m,1,15.0,0.0,15.0,0.0,0.0,,0.0,43553461.9,481273.88,32271574.450000003,12349252303315.67,,,,,,,,,,,150.0,,,,,,,,,,,,,,,67.05448974292975,382666.5576062611,,,0.0,,1.7243819280381745,0.0,False,False,False,False
Harvey_57M_Performance,hh57m,2024,2,disaster,Harvey_57M_Performance|hh57m,1,14.0,0.0,14.0,0.0,0.0,,0.0,17284244.72,0.0,42702369.06,8634102529406.58,1.0,2890000.0,0.0,2890000.0,2011174.12,,,,,,150.0,,,,,,,,,,,,,,,,202192.58836143315,,,0.0,,1.7243819280381745,0.0,False,False,False,False
Harvey_57M_Performance,hh57m,2024,3,disaster,Harvey_57M_Performance|hh57m,1,16.0,0.0,16.0,0.0,0.0,,0.0,13510932.79,0.0,0.0,0.0,1.0,2890000.0,0.0,0.0,0.0,,,,,,150.0,,,,,,,,,,,,,,,,,,,0.0,,1.7243819280381745,0.0,False,False,False,False
Harvey_57M_Performance,hh57m,2024,4,disaster,Harvey_57M_Performance|hh57m,1,16.0,0.0,16.0,0.0,0.0,,0.0,22012518.77,2000.0,57095858.67,7750938742014.2,1.0,2890000.0,0.0,2890000.0,1997171.97,,,,,,150.0,,,,,,,,,,,,,,,28547.929335,135753.08126658917,,,0.0,,1.7243819280381745,0.0,False,False,False,False
Harvey_57M_Performance,hh57m,2025,1,disaster,Harvey_57M_Performance|hh57m,1,9.0,0.0,9.0,0.0,0.0,,0.0,38784000.27,546584.0,37955113.42,13476410864480.59,,,,,,,,,,,150.0,,,,,,,,,,,,,,,69.44058629597647,355061.79932476114,,,0.0,,1.7243819280381745,0.0,False,False,False,False
Harvey_57M_Performance,hh57m,2025,3,disaster,Harvey_57M_Performance|hh57m,1,6.0,0.0,6.0,0.0,0.0,,0.0,28145677.97,1.0,32459646.79,4362946242330.02,1.0,2890000.0,1.0,2890000.0,1998651.64,,,,,,150.0,,,,,,,,,,,,,,,32459646.79,134411.389950002,,,0.0,,1.7243819280381745,0.0,False,False,False,False
Harvey_57M_Performance,hh57m-ap,2019,4,disaster,Harvey_57M_Performance|hh57m-ap,1,11.0,0.0,5.0,6.0,0.0,,0.0,30425920.0,0.0,30425920.0,0.0,4.0,0.0,0.0,0.0,0.0,,,,,,150.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,3,disaster,Harvey_5B_ActionPlan|h5b,1,532.0,2.0,530.0,0.0,0.0037593984962406,,0.0,828293110.23,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,,,,2000.0,150.0,,,,,,,,,,,,,,,,,,,0.0037593984962406,,,0.0037593984962406,False,False,False,False
Harvey_5B_ActionPlan,h5b,2022,4,disaster,Harvey_5B_ActionPlan|h5b,1,543.0,2.0,541.0,0.0,0.003683241252302,,0.0,829398716.59,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,,,,2000.0,150.0,,,,,,,,,,,,,,,,,,,0.003683241252302,,,0.003683241252302,False,False,False,False
Harvey_5B_ActionPlan,h5b,2023,1,disaster,Harvey_5B_ActionPlan|h5b,1,547.0,5.0,542.0,0.0,0.0091407678244972,,0.0,309489649.73,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,,,,2000.0,150.0,,,,,,,,,,,,,,,,,,,0.0091407678244972,,,0.0091407678244972,False,False,False,False
Harvey_5B_ActionPlan,h5b,2023,2,disaster,Harvey_5B_ActionPlan|h5b,1,548.0,6.0,542.0,0.0,0.010948905109489,,0.0,310032460.81,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,,,,2000.0,150.0,,,,,,,,,,,,,,,,,,,0.010948905109489,,,0.010948905109489,False,False,False,False
Harvey_5B_ActionPlan,h5b,2023,3,disaster,Harvey_5B_ActionPlan|h5b,1,523.0,14.0,509.0,0.0,0.0267686424474187,,0.0,308803371.88,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,,,,2000.0,150.0,,,,,,,,,,,,,,,,,,,0.0267686424474187,,,0.0267686424474187,False,False,False,False
Harvey_5B_ActionPlan,h5b,2023,4,disaster,Harvey_5B_ActionPlan|h5b,1,527.0,15.0,512.0,0.0,0.0284629981024667,,0.0,310553698.69,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,,,,2000.0,150.0,,,,,,,,,,,,,,,,,,,0.0284629981024667,,,0.0284629981024667,False,False,False,False
Harvey_5B_ActionPlan,h5b,2024,1,disaster,Harvey_5B_ActionPlan|h5b,1,547.0,26.0,521.0,0.0,0.0475319926873857,,0.0,312850760.71000004,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,,,,2000.0,150.0,,,,,,,,,,,,,,,,,,,0.0475319926873857,,,0.0475319926873857,False,False,False,False
Harvey_5B_ActionPlan,h5b,2024,2,disaster,Harvey_5B_ActionPlan|h5b,1,549.0,34.0,515.0,0.0,0.0619307832422586,,0.0,314270752.16,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,,,,2000.0,150.0,,,,,,,,,,,,,,,,,,,0.0619307832422586,,,0.0619307832422586,False,False,False,False
Harvey_5B_ActionPlan,h5b,2024,3,disaster,Harvey_5B_ActionPlan|h5b,1,546.0,39.0,507.0,0.0,0.0714285714285714,,0.0,313459107.69,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,2000.0,150.0,,,,,,,,,,,,,,,,,,,0.0714285714285714,,,0.0714285714285714,False,False,False,False
Harvey_5B_ActionPlan,h5b,2024,4,disaster,Harvey_5B_ActionPlan|h5b,1,561.0,43.0,501.0,17.0,0.0766488413547237,,0.0,104841004.14,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,2000.0,150.0,,,,,,,,,,,,,,,,,,,0.0766488413547237,,,0.0766488413547237,False,False,False,False
Harvey_5B_ActionPlan,h5b,2025,1,disaster,Harvey_5B_ActionPlan|h5b,1,584.0,47.0,502.0,34.0,0.0804794520547945,,0.0,105416312.14,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,8122021095131.0,150.0,,,,,,,,,,,,,,,,,,,0.0804794520547945,,,0.0804794520547945,False,False,False,False
Harvey_5B_ActionPlan,h5b,2025,2,disaster,Harvey_5B_ActionPlan|h5b,1,614.0,47.0,529.0,38.0,0.0765472312703583,,0.0,101947831.29,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,8122021095131.0,150.0,,,,,,,,,,,,,,,,,,,0.0765472312703583,,,0.0765472312703583,False,False,False,False
Harvey_5B_ActionPlan,h5b,2025,3,disaster,Harvey_5B_ActionPlan|h5b,1,608.0,80.0,470.0,58.0,0.131578947368421,,0.0,100343825.64,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,8122021095131.0,150.0,,,,,,,,,,,,,,,,,,,0.131578947368421,,,0.131578947368421,False,False,False,False
Harvey_5B_ActionPlan,h5b,2025,4,disaster,Harvey_5B_ActionPlan|h5b,1,613.0,76.0,478.0,59.0,0.1239804241435562,,0.0,102015640.7,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,8122021095131.0,150.0,,,,,,,,,,,,,,,,,,,0.1239804241435562,,,0.1239804241435562,False,False,False,False
Harvey_5B_ActionPlan,hh5b,2020,3,disaster,Harvey_5B_ActionPlan|hh5b,1,586.0,0.0,491.0,95.0,0.0,,0.0,492381735.88,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,,,,,2000.0,150.0,,,,,,,,,,,,,,,,,,,0.0,,,0.0,False,False,False,False
Harvey_5B_ActionPlan,hh5b,2020,4,disaster,Harvey_5B_ActionPlan|hh5b,1,612.0,2.0,517.0,93.0,0.0032679738562091,,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,,,,,2000.0,150.0,,,,,,,,,,,,,,,,,,,0.0032679738562091,,,0.0032679738562091,False,False,False,False
Harvey_5B_ActionPlan,hh5b,2021,1,disaster,Harvey_5B_ActionPlan|hh5b,1,636.0,2.0,539.0,95.0,0.0031446540880503,,0.0,458036.62,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,,,,,2000.0,150.0,,,,,,,,,,,,,,,,,,,0.0031446540880503,,,0.0031446540880503,False,False,False,False
Harvey_5B_ActionPlan,hh5b,2021,2,disaster,Harvey_5B_ActionPlan|hh5b,1,638.0,2.0,531.0,105.0,0.0031347962382445,,0.0,128581587.62,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,,,,,2000.0,150.0,,,,,,,,,,,,,,,,,,,0.0031347962382445,,,0.0031347962382445,False,False,False,False
Harvey_5B_ActionPlan,hh5b,2021,3,disaster,Harvey_5B_ActionPlan|hh5b,1,603.0,2.0,482.0,119.0,0.0033167495854063,,0.0,129297814.78,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,,,,,2000.0,150.0,,,,,,,,,,,,,,,,,,,0.0033167495854063,,,0.0033167495854063,False,False,False,False
Harvey_5B_ActionPlan,hh5b,2021,4,disaster,Harvey_5B_ActionPlan|hh5b,1,607.0,2.0,485.0,120.0,0.0032948929159802,,0.0,226832814.78,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,,,,,2000.0,150.0,,,,,,,,,,,,,,,,,,,0.0032948929159802,,,0.0032948929159802,False,False,False,False
Harvey_5B_ActionPlan,hh5b,2022,1,disaster,Harvey_5B_ActionPlan|hh5b,1,507.0,2.0,505.0,0.0,0.0039447731755424,,0.0,228603505.6,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,,,,2000.0,150.0,,,,,,,,,,,,,,,,,,,0.0039447731755424,,,0.0039447731755424,False,False,False,False
Harvey_5B_ActionPlan,hh5b,2022,2,disaster,Harvey_5B_ActionPlan|hh5b,1,531.0,2.0,529.0,0.0,0.0037664783427495,,0.0,228603505.6,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,,,,2000.0,150.0,,,,,,,,,,,,,,,,,,,0.0037664783427495,,,0.0037664783427495,False,False,False,False
Harvey_5B_ActionPlan,hh5b-ap,2019,4,disaster,Harvey_5B_ActionPlan|hh5b-ap,1,189.0,0.0,186.0,2.0,0.0,12.978260869565217,184.0,1546741660.68,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,,,,2000.0,150.0,,,,,,,,,,,,,,,,,12.978260869565217,0.07705192629815746,0.0,,,0.0,False,False,False,False
Harvey_5B_ActionPlan,hh5b-ap,2020,1,disaster,Harvey_5B_ActionPlan|hh5b-ap,1,462.0,0.0,367.0,95.0,0.0,,0.0,658583535.19,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,,,,,2000.0,150.0,,,,,,,,,,,,,,,,,,,0.0,,,0.0,False,False,False,False
Harvey_5B_ActionPlan,hh5b-ap,2020,2,disaster,Harvey_5B_ActionPlan|hh5b-ap,1,551.0,0.0,456.0,95.0,0.0,,0.0,485377240.88,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,,,,,2000.0,150.0,,,,,,,,,,,,,,,,,,,0.0,,,0.0,False,False,False,False
Harvey_5B_Performance,h5b,2018,4,disaster,Harvey_5B_Performance|h5b,1,2.0,0.0,2.0,0.0,0.0,,0.0,38889619.6,0.0,21000000.0,15570630.88,1.0,25121075.0,0.0,20000000.0,15000000.0,,,,,,150.0,,,,,,,,,,,,,,,,0.7414586133333334,,,0.0,,4.994536040011233,0.0,False,False,False,False
Harvey_5B_Performance,h5b,2019,1,disaster,Harvey_5B_Performance|h5b,1,4.0,0.0,4.0,0.0,0.0,,0.0,277675000.0,18000000.0,4500223400000.0,124080892.2,1.0,125000000.0,0.0,125000000.0,105000000.0,,,,,0.0,150.0,,,,,,,,,,,,,,,250012.4111111111,2.7572162795295896e-05,,,0.0,,4.994536040011233,0.0,False,False,False,False
